WELLREGNO,TOPHOLEYDD,TOPHOLEXDD,QUADRANTNO,BLOCKNO,DATUMELEV,WATERDEPTH,Oilp_80_95,Watp_80_95,Oilp_95_10,Watp_95_10,Zone
48/29- 6,53.12277778,1.733611111,48,29,98,115,0,0,0,0,C
48/29- 8,53.14316667,1.616194444,48,29,120,115,0,0,0,0,C
48/29-A3,53.01822222,1.796083333,48,29,93,73,0,0,0,0,C
48/29-A5,53.01805556,1.795833333,48,29,93,73,0,0,0,0,C
48/29-A7,53.01805556,1.795833333,48,29,93,73,0,0,0,0,C
48/29-B2,53.05349806,1.6867575,48,29,90,110,0,0,0,0,C
48/29-B5,53.05348556,1.686678333,48,29,90,110,0,0,0,0,C
48/29-B7,53.05351639,1.686693056,48,29,90,110,0,0,0,0,C
48/29-C1,53.09773056,1.765408333,48,29,97,127,0,0,0,0,C
48/29-C3,53.09769111,1.765781111,48,29,100,126,0,0,0,0,C
48/30- 5,53.08375,1.825777778,48,30,93,139,0,0,0,0,C
48/30- 7,53.07572222,1.860805556,48,30,82,133,0,0,0,0,C
48/30- 9,53.03583333,1.875833333,48,30,103,135,0,0,0,0,C
48/30- 11Z,53.07883333,1.889,48,30,128,119,0,0,0,0,C
49/19- 6,53.42338694,2.618522222,49,19,113,95,0,0,0,0,C
43/27-J3Z,54.04646389,1.207419444,43,27,131,152,0,0,0,0,C
48/29- 5,53.09972222,1.772222222,48,29,92,125,0,0,0,0,C
49/06a-A3,53.71564722,2.056147222,49,6,125,100,0,0,0,0,C
48/06-A4,53.70341667,1.150083333,48,6,91,89,0,0,0,0,C
53/03c- 5,52.92336556,2.511126944,53,3,132,124,0,0,0,0,C
43/27-J3Y,54.04646389,1.207419444,43,27,126,153,0,0,0,0,C
47/14a-M6,53.64578333,0.603747222,47,14,495.41,249.34,0,0,0,0,C
49/29- 2,53.015,2.73625,49,29,102,122,0,0,0,0,C
53/04a- 10,52.98519722,2.736597222,53,4,134,123,0,0,0,0,C
49/27-A2,53.055,2.232777778,49,27,91,117,0,0,0,0,C
49/26-E1,53.05283333,2.18825,49,26,117,135,0,0,0,0,C
48/11a-B2,53.54013889,1.07575,48,11,139,76,0,0,0,0,C
48/30- 13,53.08694444,1.851388889,48,30,140,125,0,0,0,0,C
49/01- 4,53.84952778,2.119305556,49,1,121,105,0,0,0,0,C
49/02- 2,53.8659,2.378172222,49,2,88,118,0,0,0,0,C
49/02- 4,53.92744278,2.310726667,49,2,115,127,0,0,0,0,C
49/04- 1,53.92933333,2.730083333,49,4,137.1,134.4,0,0,0,0,C
49/04- 2A,53.95201944,2.757422222,49,4,104.9,141,0,0,0,0,C
49/05- 2,53.86708333,2.857111111,49,5,110,104,0,0,0,0,C
49/05- 4,53.92458333,2.82175,49,5,123.3,157.1,0,0,0,0,C
49/05a- 6Z,53.84308333,2.869277778,49,5,131.24,104.99,0,0,0,0,C
49/06- 1,53.70527778,2.084166667,49,6,96,100,0,0,0,0,C
49/06- 3,53.76125,2.103138889,49,6,84,107,0,0,0,0,C
49/08- 1,53.70111111,2.434166667,49,8,101,92,0,0,0,0,C
49/09- 1,53.74227778,2.73975,49,9,110,117,0,0,0,0,C
49/10- 1,53.71624167,2.86685,49,10,81,122,0,0,0,0,C
49/10b- 3,53.80344444,2.845944444,49,10,131.8,120.7,0,0,0,0,C
49/11a- 3,53.55872222,2.0065,49,11,120,83,0,0,0,0,C
43/27-J1,54.04643611,1.20745,43,27,120,150,0,0,0,0,C
49/16- 11,53.46582667,2.042460556,49,16,115,93,0,0,0,0,C
43/23- 3,54.23881944,1.571575,43,23,130,166,0,0,0,0,C
47/14a-K6,53.62327778,0.790527778,47,14,151,89,0,0,0,0,C
48/11a- 12,53.65196028,1.157289167,48,11,83,130,0,0,0,0,C
49/26-E10,53.05283278,2.188433333,49,26,134,77,0,0,0,0,C
44/18- 4A,54.44930917,2.481338889,44,18,122,60,0,0,0,0,C
49/22-J6,53.32816111,2.363705556,49,22,143,127,0,0,0,0,C
49/22-Z2,53.32486111,2.238194444,49,22,130,110,0,0,0,0,C
43/06- 1,54.70928528,1.167098056,43,6,117,149,0,0,0,0,C
48/14-L4Z,53.56800861,1.633851111,48,14,170,107,0,0,0,0,C
44/26a-A1,54.05980556,2.077888889,44,26,140,238,0,0,0,0,C
48/13a-B11,53.61316667,1.526777778,48,13,175,76,0,0,0,0,C
44/17- 2,54.39411667,2.323747222,44,17,122,105,0,0,0,0,C
49/24- 20,53.23200722,2.6226275,49,24,120,95,0,0,0,0,C
43/24- 2,54.28349472,1.704694722,43,24,134,140,0,0,0,0,C
43/24- 4,54.29961833,1.659689722,43,24,122,165,0,0,0,0,C
43/26b- 9,54.08563306,1.146804722,43,26,135,148,0,0,0,0,C
44/21a- 9,54.20101722,2.183156111,44,21,110,130,0,0,0,0,C
49/11a- 7,53.54119444,2.009027778,49,11,123,79,17156023.8,13767007.8,12009216.66,9636905.46,C
49/11a-A1,53.54038889,2.015805556,49,11,123,91,82533.6,12476.4,57773.52,8733.48,C
49/11a-A3,53.53958333,2.01575,49,11,123,77.4,16917547.8,12418354.8,11842283.46,8692848.36,C
49/11a-A5,53.54044444,2.015805556,49,11,123,91,7919853,4328881.2,5543897.1,3030216.84,C
49/11b- 8,53.64049444,2.068486111,49,11,35.1,34,4147627.8,1366358.4,2903339.46,956450.88,C
49/12- 1,53.52732222,2.256833333,49,12,106.5,83,486388.8,340605.6,340472.16,238423.92,C
49/12-A2,53.53413889,2.256138889,49,12,85,91,467303.4,93934.2,327112.38,65753.94,C
49/12-A4,53.53413889,2.256138889,49,12,85,91,194762.4,39317.4,136333.68,27522.18,C
49/12-A6,53.53413889,2.256138889,49,12,85,91,1322128.2,741696.6,925489.74,519187.62,C
49/12-A10,53.53413889,2.256138889,49,12,85,91,0,0,0,0,C
49/12a- 5,53.52461111,2.251375,49,12,100,78,0,0,0,0,C
49/12a- 8,53.58727778,2.297611111,49,12,106,106,82533.6,12476.4,57773.52,8733.48,C
49/28- 18,53.12926583,2.403643333,49,28,120,128,0,0,0,0,C
43/10- 1,54.68899333,1.932391389,43,10,120,94,0,0,0,0,C
49/09b-W2,53.83234944,2.772662222,49,9,37.75,35.05,82000.6,12000.4,57400.42,8400.28,C
44/18-T2,54.449325,2.481108333,44,18,125,60,0,0,0,0,C
49/30a-A4,53.00519889,2.8961425,49,30,150,113,0,0,0,0,C
49/05a-B4,53.84302028,2.869126111,49,5,159.58,103.67,17156023.8,13767007.8,12009216.66,9636905.46,C
48/30- 15Z,53.04770306,1.845160556,48,30,121,129,82533.6,12476.4,57773.52,8733.48,C
48/20a-P8,53.46271306,1.918711944,48,20,157,78,16917547.8,12418354.8,11842283.46,8692848.36,C
49/23- 7,53.171975,2.531348889,49,23,109,105,7919853,4328881.2,5543897.1,3030216.84,C
49/18-B6,53.39194444,2.524444444,49,18,91,103,4147627.8,1366358.4,2903339.46,956450.88,C
49/17-G3,53.44811111,2.256333333,49,17,108,78,486388.8,340605.6,340472.16,238423.92,C
49/16-S9,53.35708333,2.04,49,16,135,93,467303.4,93934.2,327112.38,65753.94,C
48/09- 1,53.75863889,1.743694444,48,9,104,100,194762.4,39317.4,136333.68,27522.18,C
43/02- 1,54.92138889,1.336527778,43,2,145,92,1322128.2,741696.6,925489.74,519187.62,C
37/12- 1,55.63552222,1.338958333,37,12,84,265,2185830.6,802203.6,1530081.42,561542.52,C
49/26-E11,53.05289917,2.188458611,49,26,130,264,0,0,0,0,C
53/03c- 3,52.91571861,2.595533333,53,3,117,130,7919853,4328881.2,5543897.1,3030216.84,C
42/30-D10,54.07341667,0.914777778,42,30,142,154,4147627.8,1366358.4,2903339.46,956450.88,C
42/30-D11,54.07341667,0.914805556,42,30,142,154,486388.8,340605.6,340472.16,238423.92,C
43/23- 2,54.31794278,1.579993333,43,23,130,168,467303.4,93934.2,327112.38,65753.94,C
49/12a-F1,53.53452778,2.2575,49,12,103,80,447465.6,111184.2,313225.92,77828.94,C
49/12a-F4,53.53452778,2.2575,49,12,111,78,0,0,0,0,C
49/13- 4,53.56877778,2.593444444,49,13,114,93,0,0,0,0,C
49/15a- 2,53.58458333,2.868083333,49,15,220,112,0,0,0,0,C
49/16- 1,53.36946944,2.130661111,49,16,100,93,35059.8,9509.4,24541.86,6656.58,C
49/16- 4,53.35364444,2.187580556,49,16,107,97,21000131.4,11167690.2,14700091.98,7817383.14,C
49/16- 7,53.38025,2.096861111,49,16,126,105,662076,0,463453.2,0,C
49/16- 9,53.35058333,2.039861111,49,16,110,110,0,0,0,0,C
49/16- 10,53.37826944,2.111738889,49,16,101,95,0,0,0,0,C
49/16-E2A,53.43375,2.154666667,49,16,108,96,0,0,0,0,C
49/16-E5,53.43375,2.154666667,49,16,111,96,7288280.4,3557536.8,5101796.28,2490275.76,C
49/16-P2,53.39025,2.022694444,49,16,113,72,1202758.2,852561,841930.74,596792.7,C
49/16-P6,53.39027222,1.98935,49,16,143,72,5947616.4,5112469.2,4163331.48,3578728.44,C
49/16-Q2Z,53.37825,2.111666667,49,16,141,95,1456871.4,1268611.2,1019809.98,888027.84,C
49/16-Q3,53.37827778,2.111638889,49,16,141,95,0,0,0,0,C
49/16-Q6,53.37827778,2,49,16,136,98,5947616.4,5112469.2,4163331.48,3578728.44,C
47/03e- 8,53.89900278,0.485347222,47,3,118.12,157.48,0,0,0,0,C
44/23a-A1,54.20380556,2.451333333,44,23,38,42,4938250.8,3855439.2,3456775.56,2698807.44,C
44/08- 1,54.72502778,2.487694444,44,8,66,72,7288280.4,3557536.8,5101796.28,2490275.76,C
48/13a-B10,53.61316667,1.526777778,48,13,175,76,1202758.2,852561,841930.74,596792.7,C
49/25a-P6,53.18969444,2.862555556,49,25,138,102,5947616.4,5112469.2,4163331.48,3578728.44,C
48/29-C5,53.09771611,1.765739167,48,29,131,130,1456871.4,1268611.2,1019809.98,888027.84,C
43/20- 1,54.49538889,1.949444444,43,20,99,68,112064.4,38821.8,78445.08,27175.26,C
43/26- 7,54.08486111,1.005583333,43,26,131,140,0,0,0,0,C
48/17a-L4,53.41011111,1.375313889,48,17,125,71,7288280.4,3557536.8,5101796.28,2490275.76,C
47/03e- 9,53.89707806,0.453507778,47,3,32.7,47.3,1202758.2,852561,841930.74,596792.7,C
48/18b-B2,53.37275,1.580638889,48,18,135,105,5947616.4,5112469.2,4163331.48,3578728.44,C
42/29-C7,54.03377778,0.728027778,42,29,127.96,170.61,1456871.4,1268611.2,1019809.98,888027.84,C
49/22-Z2Z,53.32486111,2.238194444,49,22,130,110,0,0,0,0,C
50/26a-D3,53.14108333,3.042916667,50,26,113,105,5947616.4,5112469.2,4163331.48,3578728.44,C
48/19a-W20,53.46030556,1.732055556,48,19,100,100,0,0,0,0,C
48/20a-P7,53.46888889,1.914166667,48,20,132,214,4938250.8,3855439.2,3456775.56,2698807.44,C
43/19a- 4,54.48192833,1.706165278,43,19,129,58,7288280.4,3557536.8,5101796.28,2490275.76,C
41/08- 2,54.74083333,-0.584482222,41,8,113,194,1202758.2,852561,841930.74,596792.7,C
49/23- 8,53.24314778,2.437339167,49,23,120,111,5947616.4,5112469.2,4163331.48,3578728.44,C
48/18b- 2,53.35544444,1.584305556,48,18,131,98,1456871.4,1268611.2,1019809.98,888027.84,C
48/11a-B8,53.525,1.160583333,48,11,139,76,112064.4,38821.8,78445.08,27175.26,C
48/19a-W21,53.33336111,1.600027778,48,19,100,100,0,0,0,0,C
49/22-Z6,53.32494444,2.2381,49,22,0,0,0,0,0,0,C
44/22- 7,54.25575,2.251111111,44,22,105,120,0,0,0,0,C
44/22a-D6,54.26875,2.323711111,44,22,155,102,0,0,0,0,C
47/09a- 8Z,53.67213611,0.650636111,47,9,115,76,0,0,0,0,C
48/06- 39,53.75343333,1.080891667,48,6,82.021,89.895,0,0,0,0,C
48/11b-A8Y,53.54013889,1.078527778,48,11,139,76,0,0,0,0,C
49/23-E2,53.19819722,2.485838889,49,23,155,92,0,0,0,0,C
49/29a-G1,53.15969222,2.734722222,49,29,0,0,0,0,0,0,C
49/22- 16,53.24619222,2.234047222,49,22,0,108,0,0,0,0,C
48/14-L3,53.56795556,1.633871667,48,14,0,0,4597216.8,1252051.8,3218051.76,876436.26,C
53/14- 1,52.65666667,2.70195,53,14,99,134,3661204.2,1074642,2562842.94,752249.4,C
53/01a- 9,52.90827778,2.174888889,53,1,112,77,44668.2,44668.2,31267.74,31267.74,C
49/28- 12,53.09902778,2.467972222,49,28,112,112,10288.2,10288.2,7201.74,7201.74,C
49/23-E3,53.19819722,2.485838333,49,23,155,92,1908292.2,999879.6,1335804.54,699915.72,C
49/30a-A2,53.00519889,2.8961425,49,30,150,113,3238170.6,1223977.2,2266719.42,856784.04,C
44/26a-A2,54.05980556,2.082555556,44,26,140,240,1747246.8,819772.2,1223072.76,573840.54,C
48/14-L2Z,53.57794444,1.636361111,48,14,0,0,2321433.6,1073614.8,1625003.52,751530.36,C
49/28- 3,53.04388889,2.580277778,49,28,85,120,1638713.4,691704.6,1147099.38,484193.22,C
49/27-F8,53.04055556,2.315,49,27,100,65,1599255,530237.4,1119478.5,371166.18,C
49/27-C10,53.02805556,2.256388889,49,27,92,130,898079.4,550169.4,628655.58,385118.58,C
49/27-B3,53.05222222,2.284722222,49,27,99,124,1443971.4,871352.4,1010779.98,609946.68,C
49/26-F8,53.10880556,2.067,49,26,125,121,10973.4,1343.4,7681.38,940.38,C
49/26-C40,53.09677778,2.162305556,49,26,90.7,117,4039725,154083,2827807.5,107858.1,C
49/26-B15,53.07661111,2.185527778,49,26,87,121,1747246.8,819772.2,1223072.76,573840.54,C
49/23-D2,53.30247222,2.50025,49,23,110,96,2321433.6,1073614.8,1625003.52,751530.36,C
49/16-Q5,53.37830556,2.111694444,49,16,140,95,1638713.4,691704.6,1147099.38,484193.22,C
49/16-E4,53.43375,2.154666667,49,16,113,96,1599255,530237.4,1119478.5,371166.18,C
49/12- 2,53.52732222,2.256833333,49,12,106.5,83,898079.4,550169.4,628655.58,385118.58,C
49/02- 1,53.93172222,2.387444444,49,2,106,130,1443971.4,871352.4,1010779.98,609946.68,C
48/30- 2,53.08871667,1.866583333,48,30,88,127,10973.4,1343.4,7681.38,940.38,C
48/25b-U1,53.25805556,1.971666667,48,25,135,117,4039725,154083,2827807.5,107858.1,C
48/19b- 11,53.49455556,1.636527778,48,19,118,85,2691826.2,137607,1884278.34,96324.9,C
48/19a-W14,53.46027778,1.728055556,48,19,156,71,2973313.2,27186,2081319.24,19030.2,C
48/19- 1,53.44394444,1.739247222,48,19,74,80,0,271860,0,190302,C
48/13a-B2,53.61322222,1.52675,48,13,175,80,0,1110.6,0,777.42,C
41/08- 1,54.75171944,-0.488913889,41,8,87,205,142348.8,1110.6,99644.16,777.42,C
42/30-D4,54.07341667,0.914777778,42,30,142,154,6216799.2,32993.4,4351759.44,23095.38,C
44/23a-A2,54.20380556,2.451277778,44,23,124.678,137.8,3857812.8,76666.2,2700468.96,53666.34,C
44/26a-A4,54.05978694,2.077904722,44,26,140,240,168742.2,4976.4,118119.54,3483.48,C
42/10b- 2Z,54.69551861,0.849055278,42,10,76.6,238.4,195885.6,12876,137119.92,9013.2,C
50/26a-D2,53.14108333,3.042916667,50,26,113,105,0,0,0,0,C
48/15a- 9,53.53336111,1.829416667,48,15,120,88,0,0,0,0,C
49/23-D5,53.30247528,2.500224167,49,23,134,96,0,0,0,0,C
49/16-S10,53.35705556,2.039972222,49,16,116,93,0,0,0,0,C
44/29b- 4,54.15963278,2.790666389,44,29,130,178,0,0,0,0,C
53/01a-A6,52.94675,2.1545,53,1,117,45,0,0,0,0,C
47/05b- 5,53.91380556,0.948472222,47,5,131,158,0,0,0,0,C
48/07b- 12,53.80354444,1.207716667,48,7,137.795,105,2321433.6,1073614.8,1625003.52,751530.36,C
48/25b-U9,53.25821389,1.971666111,48,25,135,117,1638713.4,691704.6,1147099.38,484193.22,C
48/17a-L1Z,53.40997222,1.375305556,48,17,110,65,1599255,530237.4,1119478.5,371166.18,C
44/21b- 8,54.32781806,2.148166389,44,21,119,120,898079.4,550169.4,628655.58,385118.58,C
42/30-D6,54.06561111,0.948083333,42,30,142,154,1443971.4,871352.4,1010779.98,609946.68,C
48/18c- 12,53.34977778,1.538944444,48,18,134,108,10973.4,1343.4,7681.38,940.38,C
42/30-D7,54.07341667,0.914777778,42,30,142,154,4039725,154083,2827807.5,107858.1,C
49/16- 5,53.459775,2.031672222,49,16,117,90,1747246.8,819772.2,1223072.76,573840.54,C
49/17-C3,53.42402778,2.376861111,49,17,113,76,2321433.6,1073614.8,1625003.52,751530.36,C
44/18- 4,54.44919444,2.481055556,44,18,122,60,1638713.4,691704.6,1147099.38,484193.22,C
43/22- 2,54.29065556,1.336183333,43,22,119,187,1599255,530237.4,1119478.5,371166.18,C
48/12a- 7Z,53.54677778,1.360638889,48,12,131,60,898079.4,550169.4,628655.58,385118.58,C
49/09b- 4,53.832325,2.772663333,49,9,107,116,1443971.4,871352.4,1010779.98,609946.68,C
49/22-Z4,53.32477778,2.236722222,49,22,129,115,10973.4,1343.4,7681.38,940.38,C
49/22- 15,53.27927,2.286978056,49,22,130,110,4039725,154083,2827807.5,107858.1,C
48/29-B11,53.05465,1.686056944,48,29,124,111,2691826.2,137607,1884278.34,96324.9,C
43/24-P4Z,54.29962056,1.659751944,43,24,159,167,2973313.2,27186,2081319.24,19030.2,C
53/03c- 4,52.90911111,2.453083333,53,3,116,130,0,271860,0,190302,C
48/11a-B7,53.525,1.160583333,48,11,139,76,0,1110.6,0,777.42,C
49/29a-G2,53.15968528,2.735055556,49,29,0,109,142348.8,1110.6,99644.16,777.42,C
49/03- 3,53.99695278,2.556175,49,3,117,209,6216799.2,32993.4,4351759.44,23095.38,C
49/18-B12,53.39220278,2.524561111,49,18,132,98,0,0,0,0,C
48/14-G4,53.5206475,1.799789167,48,14,170,88,898079.4,550169.4,628655.58,385118.58,C
49/11a-B3,53.50924139,2.169919167,49,11,112,85,1443971.4,871352.4,1010779.98,609946.68,C
49/23-E1Z,53.19819722,2.485838889,49,23,155,92,10973.4,1343.4,7681.38,940.38,C
48/14-G5,53.52063167,1.799762222,48,14,170,88,4039725,154083,2827807.5,107858.1,C
31/26a-A12Z,56.00296333,3.185083056,31,26,83,231,2691826.2,137607,1884278.34,96324.9,C
49/18- 5,53.47479694,2.429731667,49,18,115,91,2973313.2,27186,2081319.24,19030.2,C
48/12c- 10Z,53.50704583,1.262253889,48,12,146,70,0,271860,0,190302,C
49/12a-K3,53.52860944,2.223119444,49,12,146,88,0,1110.6,0,777.42,C
49/19- 7,53.42461667,2.717861111,49,19,125,101,142348.8,1110.6,99644.16,777.42,C
49/28- 19,53.10095944,2.478810278,49,28,123,117,6216799.2,32993.4,4351759.44,23095.38,C
49/08b- 3,53.73812444,2.449516667,49,8,128.001,102.001,0,0,0,0,C
48/14-L5,53.56803667,1.6338225,48,14,153,103,0,0,0,0,C
48/20a-S1Z,53.44974083,1.885533056,48,20,91,91,0,0,0,0,C
49/19-G2,53.40251278,2.656343056,49,19,115,101,0,0,0,0,C
49/24- 21Z,53.19004722,2.632391667,49,24,120,105,0,0,0,0,C
49/30a-A5Z,53.00519056,2.8961575,49,30,145.2,113,0,0,0,0,C
44/26a-A6,54.05981361,2.077938333,44,26,158,239,0,0,0,0,C
49/17- 13,53.39855278,2.234238889,49,17,115,112,0,0,0,0,C
42/29- 2,54.04757778,0.720055556,42,29,129.5,164,0,0,0,0,C
47/14a- 1,53.61141667,0.721722222,47,14,96,100,0,0,0,0,C
48/07b- 10,53.80976667,1.213772222,48,7,36.576,34.778,0,0,0,0,C
49/24- 2,53.28513611,2.735441667,49,24,100,102,0,0,0,0,C
44/23a- 10,54.31725,2.420361111,44,23,85.306,111.55,0,0,0,0,C
31/26a- 9A,56.00297222,3.185083333,31,26,80,225,0,0,0,0,C
48/19b-A8X,53.36836389,1.653108333,48,19,130,74,0,0,0,0,C
49/22-N3,53.24784833,2.297114444,49,22,150,118,0,0,0,0,C
49/22-N1,53.24784167,2.297116667,49,22,150,118,0,0,0,0,C
49/22-N2,53.24784167,2.297116667,49,22,151,118,0,0,0,0,C
49/19-R1,53.44274528,2.698251667,49,19,115,101,0,0,0,0,C
44/22a- 10,54.23819472,2.389743889,44,22,123,131,0,0,0,0,C
44/22a- 10Z,54.23819472,2.389743889,44,22,124.3,131.5,0,0,0,0,C
44/28b-K3Z,54.05015806,2.489873611,44,28,157,177,0,0,0,0,C
47/04b-N3,53.984125,0.790594444,47,4,151,162,0,0,0,0,C
48/19a-W24X,53.46024833,1.731815278,48,19,170,78,0,0,0,0,C
31/26d- 15,56.05631667,3.18465,31,26,83,313,0,0,0,0,C
48/20a-S2,53.44967361,1.885528056,48,20,91,91,0,0,0,0,C
48/20a-S1,53.44974083,1.885533056,48,20,91,91,0,0,0,0,C
48/06- 37,53.80730056,1.028691389,48,6,47.6,33.4,0,0,0,0,C
42/27b- 2,54.10002778,0.355666667,42,27,128,171,0,0,0,0,C
49/22- 14,53.2272,2.296141667,49,22,123,77,0,0,0,0,C
49/30a-A3,53.00519889,2.8961425,49,30,150,113,0,0,0,0,C
44/26a-A3,54.05980556,2.077805556,44,26,140,240,0,0,0,0,C
49/26-E6,53.05283333,2.18825,49,26,117,135,0,0,0,0,C
49/24-L1,53.299,2.6205,49,24,113,95,0,0,0,0,C
49/22-N5,53.24784167,2.297116667,49,22,150,118,0,0,0,0,C
47/04b-N4,53.98418,0.790538611,47,4,151,162,0,0,0,0,C
49/12a-K5,53.52887556,2.223130556,49,12,138,89,0,0,0,0,C
49/12a-K4,53.52887528,2.223152778,49,12,138,90,0,0,0,0,C
42/13- 2,54.58525528,0.418287778,42,13,119,195,0,0,0,0,C
50/26a- 7,53.12676111,3.045830556,50,26,120,120,0,0,0,0,C
44/18-T3,54.449325,2.481111111,44,18,125,60,0,0,0,0,C
48/11b-A3Z,53.55003611,1.077372222,48,11,140,76,0,0,0,0,C
47/03a- 11,53.86347694,0.439187222,47,3,124,129,0,0,0,0,C
49/16-E3A,53.43369444,2.154916667,49,16,108,96,0,0,0,0,C
49/16-P6Z,53.39027222,1.98935,49,16,143,72,0,0,0,0,C
49/19-R2,53.44277833,2.698194444,49,19,115,101,0,0,0,0,C
31/26b- 14,56.01647583,3.011080556,31,26,83,240,0,0,0,0,C
53/05b- 6,52.95144556,2.876891389,53,5,124,104,0,0,0,0,C
49/23- 9,53.27071667,2.415040833,49,23,115,125,0,0,0,0,C
47/10- 6,53.66996111,0.911172222,47,10,111,90,0,0,0,0,C
44/22a-D9,54.26869444,2.32375,44,22,169,102,0,0,0,0,C
53/03c- 6,52.88691417,2.594816389,53,3,122,125,0,0,0,0,C
48/19b-A6,53.36840556,1.653116667,48,19,116,84,0,0,0,0,C
42/18- 2,54.47786917,0.593676111,42,18,152,349,0,0,0,0,C
48/13a-B8Z,53.61322222,1.52675,48,13,175,76,0,0,0,0,C
49/17-L2,53.47568333,2.232777778,49,17,139,70,0,0,0,0,C
48/11b-A9,53.55002111,1.077303333,48,11,152.5,76,0,0,0,0,C
48/19b-A8,53.36836389,1.653108333,48,19,130,81,0,0,0,0,C
49/22-Z7,53.32476722,2.238108889,49,22,130,116,0,0,0,0,C
48/14-G1Y,53.52061417,1.799791111,48,14,170,88,0,0,0,0,C
48/14-L7,53.56793139,1.633863611,48,14,141,104,0,0,0,0,C
48/14-G2,53.52061611,1.799735278,48,14,169,88,0,0,0,0,C
47/09b- 10,53.76543333,0.635794444,47,9,130,115,0,0,0,0,C
43/28- 2,54.02421167,1.541565,43,28,32.4,43.199,0,0,0,0,C
48/17b-G2,53.41486111,1.273666667,48,17,125,58,0,0,0,0,C
44/21a- 10,54.22964528,2.116760556,44,21,126,134,0,0,0,0,C
49/05a-B3,53.84301944,2.869163889,49,5,0,31.6,0,0,0,0,C
48/19b-A9,53.35086389,1.684113889,48,19,130,81,0,0,0,0,C
47/04b-N3Z,53.984125,0.790594444,47,4,151,162,391067.4,255703.2,273747.18,178992.24,C
44/28b-K4,54.05015278,2.489835833,44,28,157,177,13511.4,73.2,9457.98,51.24,C
49/23-D6,53.3025,2.500188889,49,23,146,296,2947413.6,754492.2,2063189.52,528144.54,C
49/22- 20Z,53.24274639,2.387116667,49,22,121,73,3576927.6,934233,2503849.32,653963.1,C
47/09b- 9,53.76548889,0.635836111,47,9,126,115,0,0,0,0,C
48/29-C4,53.09772222,1.765777778,48,29,119,127,0,0,0,0,C
44/22a-D4,54.26872222,2.323777778,44,22,113,102,101277.6,59254.2,70894.32,41477.94,C
47/14a-M4,53.64572222,0.603722222,47,14,151,76,766911.6,329100.6,536838.12,230370.42,C
49/26-E12,53.05287722,2.188393611,49,26,130,134,15188.4,1754.4,10631.88,1228.08,C
48/18b- 13,53.40744444,1.525888889,48,18,111,79,339970.8,168087,237979.56,117660.9,C
49/09b- 6,53.82392694,2.673795833,49,9,36.881,59.284,0,0,0,0,C
44/26-A8Z,54.05978917,2.077942778,44,26,140,230,0,0,0,0,C
49/16- 13,53.38690722,2.149893889,49,16,131,109,101277.6,59254.2,70894.32,41477.94,C
31/26a-A12,56.00296333,3.185083056,31,26,83,231,766911.6,329100.6,536838.12,230370.42,C
44/18a- 5,54.46792472,2.554661111,44,18,122,65,15188.4,1754.4,10631.88,1228.08,C
49/26-A27,53.090615,2.131432778,49,26,123,115,339970.8,168087,237979.56,117660.9,C
48/14-L2,53.57795556,1.636371667,48,14,0,0,4430536.2,646028.4,3101375.34,452219.88,C
43/24-P3,54.29957944,1.659811667,43,24,120,164,391067.4,255703.2,273747.18,178992.24,C
44/18-T1,54.44932417,2.481159722,44,18,125,60,13511.4,73.2,9457.98,51.24,C
47/09b- 4,53.79458333,0.682111111,47,9,115,120,2947413.6,754492.2,2063189.52,528144.54,C
48/14-L8,53.56802778,1.633896389,48,14,169,103,3576927.6,934233,2503849.32,653963.1,C
44/18-T5,54.44930861,2.481081389,44,18,161,60,3991996.2,1666755,2794397.34,1166728.5,C
49/30a-A5,53.00519056,2.8961575,49,30,145.2,113,558724.8,113654.4,391107.36,79558.08,C
44/26a-A5,54.05983389,2.077858056,44,26,163,240,3995005.8,1512092.4,2796504.06,1058464.68,C
48/14-G1,53.52061417,1.799791111,48,14,169,88,18060.6,18060.6,12642.42,12642.42,C
48/17a-E3,53.46511111,1.344638889,48,17,125,75,0,0,0,0,C
48/11a-B5,53.52502778,1.160583333,48,11,139,76,391067.4,255703.2,273747.18,178992.24,C
43/16- 2,54.42525,1.149055556,43,16,115,141,13511.4,73.2,9457.98,51.24,C
48/20a-S3,53.44970861,1.885474167,48,20,160,92,2947413.6,754492.2,2063189.52,528144.54,C
48/30- 17,53.03625278,1.876477778,48,30,124,120,3576927.6,934233,2503849.32,653963.1,C
44/21a-B2,54.24375028,2.154221389,44,21,147,125,0,0,0,0,C
48/14-G3,53.52062972,1.799818056,48,14,170,88,0,0,0,0,C
49/21-R12,53.24782083,2.024516389,49,21,150,104,0,0,0,0,C
48/19b-A8Y,53.36836389,1.653108333,48,19,130,74,13511.4,73.2,9457.98,51.24,C
43/26a-E11,54.05488889,1.0345,43,26,145,143,864722.4,235613.4,605305.68,164929.38,C
44/18- 2Z,54.482275,2.529613889,44,18,137,70,436866,152524.2,305806.2,106766.94,C
48/11a-B6,53.52502778,1.160583333,48,11,139,76,26323.2,26323.2,18426.24,18426.24,C
49/09a- 3,53.71888889,2.6195,49,9,120,105,101277.6,59254.2,70894.32,41477.94,C
49/14b- 6,53.60463889,2.686666667,49,14,115,92,766911.6,329100.6,536838.12,230370.42,C
49/22-N4,53.24784167,2.297116667,49,22,150,118,15188.4,1754.4,10631.88,1228.08,C
